ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment
turk1304-GB254,turk1304,,bu yerde biziŋ ǰa:jï-mïz ba:r,this here 1PL.POSS house-1PL exist,Here we have our house.,
turk1304-GB263,turk1304,,dü:n agšam sen telewizora seret-di-ŋ-mi,yesterday night 2SG television watch-PST-2SG-Q,Did you watch television last night?,
turk1304-GB266,turk1304,,ö:zü a:d-ïn-nan χem ulï,self.3SG.POSS name-3SG.POSS-ABL even big,His person is even greater than his name.,
turk1304-GB266,turk1304,,ol men-den ulï,3SG 1SG-ABL big,He is bigger than me.,
turk1304-GB275,turk1304,,ol men-den uzï:n-ra:k,3SG 1SG-ABL tall-COMP,He is (a little) taller than me.,
turk1304-GB276,turk1304,,ö:zü a:d-ïn-nan χem ulï,self.3SG.POSS name-3SG.POSS-ABL even big,His person is even greater than his name.,
turk1304-GB276,turk1304,,ol men-den ulï,3SG 1SG-ABL big,He is bigger than me.,
turk1304-GB313,turk1304,,men-iŋ,1SG-GEN,my,
turk1304-GB325,turk1304,,näče,,how many,
turk1304-GB325,turk1304,,näče,,how much,
turk1304-GB326,turk1304,,dü:n agšam sen nämä seret-di-ŋ-mi,yesterday night 2SG what watch-PST-2SG-Q,What did you watch last night?,
turk1304-GB328,turk1304,,aydïm ayd-ya:n do:st-um Ašgabada gel-di,song sing-PRS.PTCP friend-1SG Ashgabad come-PST,My friend who sings came to Ashgabat.,
turk1304-GB408,turk1304,,olor ča:y-ï ič-di-ler,3PL tea-ACC drink-PST-PL,They drank the tea.,
turk1304-GB410,turk1304,,olor ča:y ič-di-ler,3PL tea drink-PST-PL,They drank tea.,
turk1304-GB432,turk1304,,men-iŋ inim,1SG-GEN younger.brother,my younger brother,
turk1304-GB433,turk1304,,mekde-bim,school-1SG,my school,
turk1304-GB520,turk1304,,ol χowlu-da du:r,3SG courtyard-LOC is.standing,He is standing in the courtyard now.,
turk1304-GB520,turk1304,,Oraz klas-da χasap čïkarïp otïr,Oraz class-LOC arithmetics solve is.sitting,Oraz is solving the arithmetic task in the class. (while sitting),
turk1304-GB522,turk1304,,tent-ä:p gi:r-di,stagger-GER enter-PST,He entered staggering.,
turk1304-TE003,turk1304,,at-lar,horse-PL,horses,
turk1304-TE003,turk1304,,dileg-ler,request-PL,requests,
turk1304-TE006,turk1304,,razï,satisfied,satisfied,
turk1304-TE018,turk1304,,men,1SG,I,
turk1304-TE018,turk1304,,sen,2SG,you,
turk1304-TE019,turk1304,,men-de,1SG-LOC,in me,
turk1304-TE027,turk1304,,biz-ler,1SG-PL,we (COLL),
turk1304-TE050,turk1304,,iki adam,two man,two men,
turk1304-TE052,turk1304,,olor ča:y ič-di-ler,3PL tea drink-PST-PL,They drank tea.,
turk1304-TE052,turk1304,,olor ča:y-ï ič-di-ler,3PL tea-ACC drink-PST-PL,They drank the tea.,
turk1304-TE053,turk1304,,asman-da,sky-LOC,in the sky,
turk1304-TE054,turk1304,,dü:n agšam sen nämä seret-di-ŋ-mi,yesterday night 2SG what watch-PST-2SG-Q,What did you watch last night?,
turk1304-TE054,turk1304,,dü:n agšam sen telewizora seret-di-ŋ-mi,yesterday night 2SG television watch-PST-2SG-Q,Did you watch television last night?,
turk1304-TE054,turk1304,,sen χaysï čay-ï ič-mä:ni χa:la-ya:ŋ,2SG which tea-ACC drink-? like-?,Which kind of tea do you like to drink?,
turk1304-TE066,turk1304,,gara,look,Look!,
turk1304-TS001,turk1304,,iki adam,two man,two men,
turk1304-TS003,turk1304,,bu adan,this man,this man,
turk1304-TS003,turk1304,,šu yïl,this year,this year,
turk1304-TS005,turk1304,,men-iŋ inim,1SG-GEN younger.brother,my younger brother,
turk1304-TS006,turk1304,,mekde-bim,school-1SG,my school,
turk1304-TS007,turk1304,,a:č a:dam,hungry person,a hungry person,
turk1304-TS009,turk1304,,ä:χli gojun-lor-ï da:g-a sür-dü-lör,all sheep-PL-ACC mountain-? drive-PST-PL,They drove all of the sheep out of the mountain.,
turk1304-TS080,turk1304,,at-lar,horse-PL,horses,
turk1304-TS080,turk1304,,gojun-lor,sheep-PL,sheep,
turk1304-TS080,turk1304,,gün-lör,day-PL,days,
tuvi1240-GB036,tuvi1240,,bo,this,this,
tuvi1240-GB036,tuvi1240,,dö:,that,that,
tuvi1240-GB044,tuvi1240,,nom-nar,book-PL,books,
tuvi1240-GB047,tuvi1240,,ažid-ïïškïn,open-NMLZ,opening,
tuvi1240-GB047,tuvi1240,,sad-ïg,trade-NMLZ,trade,
tuvi1240-GB048,tuvi1240,,čoru-mal,go-NMLZ,traveller,
tuvi1240-GB048,tuvi1240,,nomču-kču,read-NMLZ,reader,
tuvi1240-GB049,tuvi1240,,aytïr-ïg,ask-NMLZ,question,
tuvi1240-GB049,tuvi1240,,kaz-ïmal,dig-NMLZ,thing dug up,
tuvi1240-GB084,tuvi1240,,me:ŋ ežim xural-ga kel-gelek,1SG.POSS friend meeting-DAT come-FUT,My friend will come to the meeting.,
tuvi1240-GB086,tuvi1240,,ke:p-tur-men,come-PROG-1SG,I am coming.,
tuvi1240-GB113,tuvi1240,,biž-it,write-PASS,to be written,
tuvi1240-GB113,tuvi1240,,biž-it,write-CAUS,to make write,
tuvi1240-GB114,tuvi1240,,ču-n,wash-REFL,to wash oneself,
tuvi1240-GB115,tuvi1240,,kïlï-s,do-RECIP,to do together,
tuvi1240-GB115,tuvi1240,,tud-uš,hold-RECIP,to hold together,
tuvi1240-GB139,tuvi1240,,kïl-ba,do-NEG,don't do!,
tuvi1240-GB139,tuvi1240,,kïl-ba-ayn,do-NEG-IMP,Let me not do!,
tuvi1240-GB147,tuvi1240,,biž-it,write-PASS,to be written,
tuvi1240-GB147,tuvi1240,,biž-it,write-CAUS,to make write,
tuvi1240-GB152,tuvi1240,,kel-geš čurt-um-da čïlbïγa čïtqan-dur,come-SEQ yurt-1SG.POSS-DAT witch lie-PROG,"When he came, the witch was lying in the yurt.",
tuvi1240-GB158,tuvi1240,,olurup~olurup,reside~EXTENSION,resided a length of time,
tuvi1240-GB187,tuvi1240,,xöl-čük,lake-DIM,small lake,
tuvi1240-GB204,tuvi1240,,bügü,all,all,
tuvi1240-GB204,tuvi1240,,bügü,each,each,
tuvi1240-GB204,tuvi1240,,bügü,every,every,
tuvi1240-GB204,tuvi1240,,bürü,every,every,
tuvi1240-GB204,tuvi1240,,hün bürü,day every,every day,
tuvi1240-GB204,tuvi1240,,šuptu,all,all,
tuvi1240-GB204,tuvi1240,,šuptu,every,every,
tuvi1240-GB204,tuvi1240,,tödü,all,all,
tuvi1240-GB204,tuvi1240,,tödü,each,each,
tuvi1240-GB252,tuvi1240,,bo nom siler-de bar be,this book 2PL-LOC exist Q,Do you have this book?,
tuvi1240-GB313,tuvi1240,,me:ŋ,1SG.POSS,my,
tuvi1240-GB313,tuvi1240,,min,1SG,I,
tuvi1240-GB324,tuvi1240,,kanča:r,do.what,to do what,
tuvi1240-GB324,tuvi1240,,kanča:r siler,do.what 2PL,What are you (PL) doing?,
tuvi1240-GB324,tuvi1240,,mïnča:r,do.how,to do how,
tuvi1240-GB325,tuvi1240,,čeže,how.much,how much,
tuvi1240-GB325,tuvi1240,,čežegi,how.many,how many,
tuvi1240-GB325,tuvi1240,,kaš,how.much,how much,
tuvi1240-GB325,tuvi1240,,kaškï,how.many,how many,
tuvi1240-GB432,tuvi1240,,ãtt-ïŋ bažï,horse-GEN head,horses head,
tuvi1240-GB433,tuvi1240,,nom-um,book-1SG,my book,
tuvi1240-GB522,tuvi1240,,ke:-p-tur-men,come-COORD-PROG-1SG,I am coming.,
tuvi1240-TE019,tuvi1240,,men-de,1SG-LOC,in me,
tuvi1240-TE050,tuvi1240,,če:rbi beš kiži,twenty five man,twenty five men,
tuvi1240-TE059,tuvi1240,,biž-it,write-PASS,to be written,
tuvi1240-TE059,tuvi1240,,biž-it,write-CAUS,to make write,
tuvi1240-TE066,tuvi1240,,ažïlda,work,work!,
tuvi1240-TS001,tuvi1240,,če:rbi beš kiži,twenty five man,twenty five men,
tuvi1240-TS002,tuvi1240,,če:rbi beš kiži,twenty five man,twenty five men,
tuvi1240-TS005,tuvi1240,,ãtt-ïŋ bažï,horse-GEN head,horses head,
tuvi1240-TS006,tuvi1240,,nom-um,book-1SG,my book,
tuvi1240-TS007,tuvi1240,,solun nom-nu,interesting book-ACC,an interesting book,
udih1248-GB020,udih1248,,ei mo:-wo-ni kusige-dži e-dži tinda,this tree-ACC-3SG knife-INST NEG-IMP.2SG cut,Do not cut these trees with knives.,
udih1248-GB023,udih1248,,ei mo:-wo-ni kusige-dži e-dži tinda,this tree-ACC-3SG knife-INST NEG-IMP.2SG cut,Do not cut these trees with knives.,
udih1248-GB026,udih1248,,ŋene-mi jegdige xokto agdan-di-ni ogbie-we wa:-ni ogbie bogo-wo-ni,go-INF hero road middle-DAT-3SG moose-ACC kill.PST-3SG moose fat-ACC-3SG,"The hero was walking and on half way he killed a moose, a fat moose.",
udih1248-GB026,udih1248,,pakula ugda-na-mi imexi-we wo:-ni,Pakula boat-DEST-REF new-ACC make.PST-3SG,"As for the boat for Pakula, he made a new one for himself.",
udih1248-GB027,udih1248,,bi anda mule ŋene:-mi,1SG friend with go.PST-1SG,I left with my friend.,
udih1248-GB027,udih1248,,mamaka adžiga-la digeŋ-ki-ni,old.woman girl-CONT hide-PST-3SG,The woman and the girls have hidden.,
udih1248-GB028,udih1248,,-fi,1PL.INCL.POSS,our,
udih1248-GB028,udih1248,,-u,1PL.EXCL.POSS,our,
udih1248-GB028,udih1248,,bu,1PL.EXCL,we,
udih1248-GB028,udih1248,,minti,1PL.INCL,we,
udih1248-GB035,udih1248,,ta:ti,that,that,
udih1248-GB035,udih1248,,te:ti,this,this,
udih1248-GB046,udih1248,,gai-džiga,crow-ASS,crow and its friends,
udih1248-GB046,udih1248,,kanda mafa-džiga,Kanda old.man-ASS,the house people of the man Kanda,
udih1248-GB047,udih1248,,bude-ŋku,die-NMLZ,death,
udih1248-GB048,udih1248,,kaŋma-ŋku,practice.evil.magic-NMLZ,evil sorcerer,
udih1248-GB049,udih1248,,jexe-ŋku,sing-NMLZ,song,
udih1248-GB059,udih1248,,bi dil-i:,1SG head-1SG,my head,
udih1248-GB059,udih1248,,bi nakta dil-i-ŋi:,1SG boar head-1SG-ALIEN,my boar head,
udih1248-GB068,udih1248,,bugdi: kägda:-ni,leg.1SG cold.PST-3SG,My legs are cold.,
udih1248-GB068,udih1248,,uti mo: gugda,this tree high,This tree is high.,
udih1248-GB069,udih1248,,ei ica suese,this small axe,this small axe,
udih1248-GB069,udih1248,,natka-wə asi bogo-wə wa-a-mi,wild.boar-ACC very fat-ACC kill-PST1-1SG,I killed a very fat wild boar.,
udih1248-GB070,udih1248,,anana imaŋku-we egdi-me ima-si-e-ni,long.ago tale-ACC many-ACC tell-IPFV-PST-3SG,Earlier they ta lot of tales.,
udih1248-GB105,udih1248,,bi sin-du xeleba-wa bu-o:-mi,1SG 2SG-DAT bread-ACC give-PST-1SG,I gave you (some) bread.,
udih1248-GB105,udih1248,,nua-ti teluŋu-we alamasi-e-ti,3SG-3PL.POSS story-ACC repeat-PST-3PL,They repeated the story.,
udih1248-GB113,udih1248,,su:le-wen-,be.sick-CAUS,make sick,
udih1248-GB115,udih1248,,moso-masi-,fight-RECIP,fight with each other,
udih1248-GB115,udih1248,,sula-dži dabdu-masi-əti,ski-INS compete-RECIP-PST1-3PL,They competed in skiing.,
udih1248-GB119,udih1248,,wakca-džaŋa bi-si-ni,hunt-PTCP.FUT be-PST-3SG,He had to hunt.,
udih1248-GB120,udih1248,,sulai dian-a-ini bie uti,fox speak-PRP-3SG be.PRS.HAB this,This is the fox speaking.,
udih1248-GB120,udih1248,,umi-mi bi-se,drink-INF be-PRF,He was drinking.,
udih1248-GB121,udih1248,,džu-be džawa:-ti bi-se,two-ACC take.PST-3PL be.PST-3PL,They have captured both of us.,
udih1248-GB123,udih1248,,bugdi-ne-mi ba,leg-?-? get,start walking (lit. get selfs leg),
udih1248-GB123,udih1248,,simpi-we ba,cough-ACC get,get a cough,
udih1248-GB123,udih1248,,džuge-we ba,trouble-ACC get,have trouble,
udih1248-GB126,udih1248,,ba:-la inei bie,nature-LOC dog be.PRS.HAB,There is a dog outside.,
udih1248-GB126,udih1248,,bu džugdi-du: bie keige,1PL house-DAT.1PL.EXCL be-PRS.HAB cat,There is a cat in our house.,
udih1248-GB126,udih1248,,inei ba:-la bi:-ni,dog place-LOC be-3SG,The dog is outside.,
udih1248-GB127,udih1248,,xeleba džuedže we:-le-ni bi:-ni,bread table top-LOC-3SG be-3SG,The bread is on the table.,
udih1248-GB133,udih1248,,mamasa ule:-we olokto-ini,old.woman meat-ACC cook-3SG,The woman is cooking meat.,
udih1248-GB135,udih1248,,bi muisi-mi nua-ni eme-gi-e-ni bidžr,1SG think-1SG 3SG-3SG.POSS come-REP-PST-3SG EB,I think that he must have come.,
udih1248-GB139,udih1248,,e-dži mudi,NEG-IMP.2SG mumble,don't mumble.,
udih1248-GB140,udih1248,,bi abuga-i anči,1SG father-1SG no,I don't have a father.,
udih1248-GB140,udih1248,,o-du sugdä: egdi e-ini bie,this-DAT fish much NEG-3SG be.PRS.HAB,There are not many fish here.,
udih1248-GB140,udih1248,,zugdi-le i:-e-ti abuga anči eniŋe anči,house-LOC enter-PST-3PL father no mother no,They entered the house; there is neither father nor mother (there).,
udih1248-GB146,udih1248,,min-du xekui ede-li-ge,1SG.OBL-DAT hot be-FUT-3SG,I will feel hot.,
udih1248-GB147,udih1248,,ana-u-o:-mi,push-PASS-PST-1SG,I was pushed.,
udih1248-GB150,udih1248,,käu gektin-dži buk-ki-ti,all freeze.PST.PTCP-INST die-PST-3PL,Everybody died from the cold. (Lit: Everybody froze and died.),
udih1248-GB150,udih1248,,nua-ni soŋo:n-dži ŋua:-ni,3SG-3SG.POSS cry.PST.PTCP-INS.SS sleep.PST-3SG,After crying she fell asleep.,
udih1248-GB151,udih1248,,ai-we umi-lie jexe-džeŋe-ti,vodka-ACC drink-COND.CONV.SS.PL sing-FUT-3PL,"If they drink vodka, they will sing.",
udih1248-GB151,udih1248,,bi ise:-mi iwana kudži-ge-si je-we-ke džawa-i-wa-ni,1SG see.PST-1SG Ivan bend.down-PRF-PRF.CONV.SS what-ACC-IND take-PRS.PTCP-ACC-3SG,I saw that Ivan bent down and picked something up.,
udih1248-GB155,udih1248,,sa-wan-,know-CAUS,let know,
udih1248-GB155,udih1248,,umi-wen-,drink-CAUS,cause to drink,
udih1248-GB184,udih1248,,nua-ni ila ŋica-ŋku sita-na-ni,3SG-3SG.POSS three small-PL child-PL-3SG,his three small children,
udih1248-GB184,udih1248,,uligdiga-ŋku moxo-džiga bi-si-ti,beautiful-PL cup-PL be-PST-3PL,There were beautiful cups.,
udih1248-GB187,udih1248,,tukca-džiga,hare-DIM,a little hare,
udih1248-GB187,udih1248,,tukca-džiga,hare-DIM,a toy hare,
udih1248-GB187,udih1248,,džolo-džiga,stone-DIM,a small stone,
udih1248-GB187,udih1248,,džolo-džiga,stone-DIM,pebble(s),
udih1248-GB252,udih1248,,sin-du bie xulaligi waptä-xi koŋzo-i,2SG-DAT be.PRS.HAB red lid-PROP box-2SG.POSS,Do you have a box with a red lid?,
udih1248-GB253,udih1248,,min-du nakta dili-ŋi: bie,1SG.OBL-DAT boar head-ALIEN.1SG be.PRS.HAB,I have the head of a boar.,
udih1248-GB254,udih1248,,bi getu-i anči,1SG friend-REFL NEG,I have no relatives (friends).,
udih1248-GB254,udih1248,,bi ica neŋu-i bie,1SG small younger.sibling-1SG be.PRS.HAB,I have a small younger brother/sister.,
udih1248-GB254,udih1248,,si wanimi xei-xi sugese-i bie,2SG long handle-PROP axe-2SG be.PRS.HAB,Do you have an axe with a long handle?,
udih1248-GB256,udih1248,,nua-ni džube ugda-xi bi:-ni,3SG-3SG.POSS two boat-PROP be-3SG,He has two boats.,
udih1248-GB257,udih1248,,nuani tue eme-gi-ze,3SG winter come-REP-SUBJ,Will he come in winter?,
udih1248-GB266,udih1248,,nua-ni min-digi gugda ila santimetra-dži,3SG-3SG.POSS 1SG.OBL-ABL tall three centimeter-INST,He is three centimeters taller than me.,
udih1248-GB266,udih1248,,nua-ni min-digi ila niŋa gugda,3SG-3SG.POSS 1SG.OBL-ABL three finger tall,He is three finger taller than me.,
udih1248-GB298,udih1248,,bi ei džugdi-du ei-mi bagdi,1SG this house-DAT NEG-1SG live,I don't live in this house.,
udih1248-GB298,udih1248,,bi ei-mi sa:,1SG NEG-1SG know,I don't know.,
udih1248-GB306,udih1248,,men-e-men-e,,each other,
udih1248-GB312,udih1248,,wakca-dža,hunt-SUBJ,Let him hunt.,
udih1248-GB318,udih1248,,ei ni: getu maŋga-ŋku,3SG.POSS person PL strong-PL,These people are strong.,
udih1248-GB318,udih1248,,ñaula getu etete-džeŋe-ni,youth PL work-FUT-3PL,The young people will work.,
udih1248-GB324,udih1248,,je-we ja:-i,what-ACC do.what.PST-2SG?,What are you doing?,
udih1248-GB325,udih1248,,adi,,how many,
udih1248-GB325,udih1248,,adi,,how much,
udih1248-GB327,udih1248,,ni: su:le-i-we-ni-de ja-u-mi,man be.ill-PRS.PTCP-ACC-3SG-FOC medicine-CAUS-1SG,I cure people who are ill.,
udih1248-GB328,udih1248,,ei kusige-we min-du suŋgele: ni: ŋene:-ni,this knife-ACC 1SG-DAT give.PST.PTCP man leave.PST-3SG,The man who gave me this knife left.,
udih1248-GB329,udih1248,,bi odo-i džugdi-we wo:n-d-ni bi bagdi-mi,1SG grandfather-1SG house-ACC make.PST.PTCP-DAT-3SG.POSS 1SG live-1SG,I live in the house which my grandfather built.,
udih1248-GB409,udih1248,,ši kusige-we-i,you knife-ACC-2SG,Your knife is sharpened.,
udih1248-GB409,udih1248,,Weige-we aunda-ktu,floor-ACC dry.up-RES,The floor is dried up.,
udih1248-GB410,udih1248,,ŋene-mi ogbö wa:-ni,go-INF elk kill.PST-3SG,On the way he killed an elk.,
udih1248-GB421,udih1248,,bi sa:-mi iwana eme-gi-e-me-ni,1SG know.PST-1SG Ivan come-REP-PST.PTCP-ACC-3SG,I knew that Ivan came.,
udih1248-TE005,udih1248,,ŋənə-ə-i,go-PST2-1SG,I went.,
udih1248-TE005,udih1248,,ŋimaŋku,tale,tale,
udih1248-TE008,udih1248,,doli,,deep in ones dreams,
udih1248-TE008,udih1248,,toli,frog.caviar,frog caviar,
udih1248-TE031,udih1248,,aŋma,mouth,mouth,
udih1248-TE031,udih1248,,jaŋpa,belt.of.shaman,shamans belt,
udih1248-TE031,udih1248,,uŋta,boot.PL,boots,
udih1248-TE050,udih1248,,nada džali,seven barn,seven barns,
udih1248-TE052,udih1248,,sugzä-da e-mu diga ule:-de e-mu diga,fish-FOC NEG-1PL.EXCL eat meat-FOC NEG-1PL.EXCL eat,We eat neither fish nor meat.,
udih1248-TE054,udih1248,,ni adžiga-ŋi-ni eme:-ni,who girl-ALIEN-3SG come.PST-3SG,Whose girl came?,
udih1248-TE066,udih1248,,diga-ja,eat-IMP.2SG,Eat!,
udih1248-TS001,udih1248,,džube ugda,two boat,two boats,
udih1248-TS003,udih1248,,ei ica suese,this small axe,this small axe,
udih1248-TS003,udih1248,,uti kuti,that.one tiger,that tiger,
udih1248-TS005,udih1248,,bi dil-i:,1SG head-1SG,my head,
udih1248-TS006,udih1248,,bi dil-i:,1SG head-1SG,my head,
udih1248-TS007,udih1248,,bi ñamai džugdi-du bagdi-mi,1SG warm house-DAT live-1SG,I live in a warm house.,
udih1248-TS007,udih1248,,ei ica suese,this small axe,this small axe,
udih1248-TS009,udih1248,,teu činda-wa,all bird-ACC,all birds,
udih1248-TS009,udih1248,,teu-niŋa adžiga jexe-we ča:la-iti,all-COLL girl singing-ACC like-3PL,All girls like singing.,
udih1248-TS010,udih1248,,kukpu-ni teu,bug-3SG all,all insects,
udih1248-TS079,udih1248,,abuga-wa,father-ACC,father,
udih1248-TS079,udih1248,,abuga-wa,father-ACC,father,
udih1248-TS079,udih1248,,kusige-we,knife-ACC,knife,
udih1248-TS079,udih1248,,neki-we,spring-ACC,spring,
udih1248-TS079,udih1248,,zolo-wo,stone-ACC,stone,
udih1248-TS080,udih1248,,abuga-la,father-LOC,,
udih1248-TS080,udih1248,,abuga-wa,father-ACC,father,
udih1248-TS080,udih1248,,kusige-le,knife-LOC,on the knife,
udih1248-TS080,udih1248,,neki-le,spring-LOC,in spring,
udih1248-TS080,udih1248,,zolo-lo,stone-LOC,on the stone,
udih1248-TS080,udih1248,,zolo-wo,stone-ACC,stone,
ulch1241-GB044,ulch1241,,ni-səli,person-PL,people,
ulch1241-GB047,ulch1241,,ojlə-o,work-NMLZ,work,
ulch1241-GB047,ulch1241,,ojlə-o,work-NMLZ,working,
ulch1241-GB048,ulch1241,,buta-la,fish-NMLZ,a fisher,
ulch1241-GB048,ulch1241,,noro-mdi,write-NMLZ,a writer,
ulch1241-GB049,ulch1241,,noro-ko,write-NMLZ,a pencil,
ulch1241-GB107,ulch1241,,aldaci-si-ni,tell-NEG-3SG,He is not telling.,
ulch1241-GB113,ulch1241,,ŋənə-wən,go-CAUS,to make go,
ulch1241-GB122,ulch1241,,bi əŋdə ŋənə ta-ham-bi,1SG NEG go do-PST-1SG,I didnt go.,
ulch1241-GB152,ulch1241,,buə ŋənə-məri jaja-ha-pu,1PL walk-SIM.PL sing-PST-1PL,We were singing while we were walking.,
ulch1241-GB155,ulch1241,,wəm-bən,say-CAUS,to make say,
ulch1241-GB187,ulch1241,,suli-kan,fox-DIM,a small fox,
ulch1241-GB204,ulch1241,,haj-da həm,what-? all,every (object),
ulch1241-GB204,ulch1241,,həm,all,all,
ulch1241-GB204,ulch1241,,ŋoj-də həm,who-? all,every (person),
ulch1241-GB273,ulch1241,,dawa kor-dži amtauli,chum pike-INS tasty,Chum is tastier than pike.,
ulch1241-GB299,ulch1241,,bi əŋdə ŋənə ta-ham-bi,1SG NEG go do-PST-1SG,I didnt go.,
ulch1241-GB324,ulch1241,,χajhane,do.what.PST,was doing what?,
ulch1241-GB324,ulch1241,,χajrene,do.what,is doing what,
ulch1241-GB328,ulch1241,,taundi ni,read person,the person who is reading,
ulch1241-TE005,ulch1241,,ŋolmi,long,long,
ulch1241-TE054,ulch1241,,χaj-wa jədu tis-kə,what-ACC here do-EMPH,What are you doing here?,
ulch1241-TE066,ulch1241,,hop-o:,play-IMP,Play! 2SG,
yaku1245-GB027,yaku1245,,mi:gin kïtta,1SG.ACC with,with me,
yaku1245-GB027,yaku1245,,ńukulaj ǰögüörebis itienne ńu:kka uybanïap kepset-e olorol-lor,Nikolaj Jegorovish and Njukka Ivanov sit-? talk-PL,Nikolaj Jegorovish and Njukka Ivanov are sitting and talking.,
yaku1245-GB028,yaku1245,,bihigi,1PL.INCL/EXCL,we,
yaku1245-GB031,yaku1245,,bihikki,,you and me,
yaku1245-GB035,yaku1245,,bu,this,this,
yaku1245-GB035,yaku1245,,iti,that,that,
yaku1245-GB035,yaku1245,,ol,that.over.there,that over there,
yaku1245-GB044,yaku1245,,at-tar,horse-PL,horses,
yaku1245-GB044,yaku1245,,o:nńu:-lar,game-PL,games,
yaku1245-GB046,yaku1245,,petrov-ta:χ,Petrov-ASSOC.PL,Petrov and his family,
yaku1245-GB047,yaku1245,,bar-її,depart-NMLZ,departure,
yaku1245-GB048,yaku1245,,a:γ-a:ččї,read-NMLZ,reader,
yaku1245-GB049,yaku1245,,ber-ik,give-NMLZ,a bribe,
yaku1245-GB059,yaku1245,,aγa-bїt,father-1PL,our father,
yaku1245-GB059,yaku1245,,orom-mut ,bed-1PL,our bed,
yaku1245-GB068,yaku1245,,üünüü ürdük,harvest high,The harvest is high.,
yaku1245-GB069,yaku1245,,ürdük üünüü,high harvest,high harvest,
yaku1245-GB070,yaku1245,,bu ǰue-ni bїjїl tupput-tara,this house-ACC this.year build.PST-3PL,This house has been built this year.,
yaku1245-GB083,yaku1245,,mun-n-um,get.lost-PST-1SG,I got lost.,
yaku1245-GB084,yaku1245,,bar-ïaγ-ïm,go-FUT-1SG,I will go.,
yaku1245-GB105,yaku1245,,uŋuoγ-u їk-ka bїraγallar,bone-ACC dog-DAT throw,The bone is thrown to the dog.,
yaku1245-GB113,yaku1245,,kїlga-t,become.short-CAUS,to shorten,
yaku1245-GB114,yaku1245,,su:-n,wash-REFL,to wash oneself,
yaku1245-GB114,yaku1245,,χolbo-n,connect-REFL ,to connect itself,
yaku1245-GB115,yaku1245,,bihigi urukkuttan bil-s-e-bit,1PL long.ago know-RECIP-?-3PL,We have known each other since long time.,
yaku1245-GB117,yaku1245,,ol a:ta min emie buruyda:χ buola-bїn duo,that so 1SG also guilty be-1SG Q,"That is I am also guilty, right?",
yaku1245-GB123,yaku1245,,et tut,meat fall,develop physically,
